ID	Normoxia Avg (log2)	Hypoxia Avg (log2)	Fold Change	P-val	FDR P-val	Gene Symbol	Description
225504_at	7.37	8.3	-1.92	0.0005	0.0075	HMBOX1	homeobox containing 1
225678_at	8.57	7.44	2.19	0.0005	0.0075	POLR3H	polymerase (RNA) III (DNA directed) polypeptide H (22.9kD)
235526_at	5.93	6.93	-2	0.0005	0.0075	C11orf58	chromosome 11 open reading frame 58
227041_at	6.56	5.42	2.21	0.0005	0.0075	SESTD1	SEC14 and spectrin domains 1
229490_s_at	9.25	8.3	1.93	0.0005	0.0075		
234000_s_at	11.8	10.86	1.93	0.0005	0.0075	HACD3	3-hydroxyacyl-CoA dehydratase 3
225577_at	7.85	8.83	-1.97	0.0005	0.0075	HCG18	HLA complex group 18 (non-protein coding)
202442_at	11.45	12.54	-2.12	0.0005	0.0076	AP3S1	adaptor-related protein complex 3, sigma 1 subunit
223804_s_at	10.58	11.52	-1.91	0.0005	0.0076	THUMPD3	THUMP domain containing 3
221534_at	8.55	9.53	-1.97	0.0005	0.0076	C11orf68	chromosome 11 open reading frame 68
202553_s_at	8.94	9.94	-2	0.0005	0.0076	SYF2	SYF2 pre-mRNA-splicing factor
213526_s_at	7.05	8.39	-2.54	0.0005	0.0076	LIN37	lin-37 DREAM MuvB core complex component
236122_at	6.93	5.99	1.91	0.0005	0.0076		
203887_s_at	6.43	5.44	1.99	0.0005	0.0076	THBD	thrombomodulin
222902_s_at	8	7.05	1.93	0.0005	0.0076	EXO5	exonuclease 5
228565_at	8.4	9.34	-1.93	0.0005	0.0076	KIAA1804	mixed lineage kinase 4
212989_at	8.63	7.63	2	0.0005	0.0076	SGMS1	sphingomyelin synthase 1
218189_s_at	11.5	12.46	-1.95	0.0005	0.0076	NANS	N-acetylneuraminic acid synthase
226921_at	9.03	9.97	-1.92	0.0005	0.0076	UBR1	ubiquitin protein ligase E3 component n-recognin 1
201060_x_at	10.17	11.12	-1.93	0.0005	0.0076	STOM	stomatin
218170_at	11.63	10.58	2.07	0.0005	0.0076	ISOC1	isochorismatase domain containing 1
1553613_s_at	9.7	7.72	3.95	0.0005	0.0076	FOXC1	forkhead box C1
226991_at	8.22	7.25	1.96	0.0005	0.0076	NFATC2	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2
200847_s_at	11.71	12.74	-2.03	0.0005	0.0076	SARAF	store-operated calcium entry-associated regulatory factor
200966_x_at	13.62	14.55	-1.91	0.0005	0.0076	ALDOA	aldolase A, fructose-bisphosphate
212815_at	9.68	10.83	-2.23	0.0005	0.0076	ASCC3	activating signal cointegrator 1 complex subunit 3
228188_at	8.79	9.85	-2.09	0.0005	0.0076	FOSL2	FOS-like antigen 2
241823_at	7.33	6.32	2.02	0.0005	0.0076		
213899_at	6.79	5.85	1.92	0.0005	0.0076	METAP2	methionyl aminopeptidase 2
224568_x_at	8.83	7.54	2.44	0.0005	0.0076	MALAT1	metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)
1553103_at	8.4	9.58	-2.27	0.0005	0.0076	NFX1	nuclear transcription factor, X-box binding 1
240382_at	6.83	7.89	-2.09	0.0005	0.0076	LOC101928076	uncharacterized LOC101928076
1558249_s_at	8.71	9.93	-2.33	0.0005	0.0076	STX16	syntaxin 16
235709_at	7.67	6.72	1.93	0.0005	0.0076	GAS2L3	growth arrest-specific 2 like 3
202621_at	10.09	8.96	2.19	0.0005	0.0076	IRF3	interferon regulatory factor 3
212175_s_at	9.4	10.36	-1.95	0.0005	0.0076	AK2	adenylate kinase 2
1552486_s_at	6.61	5.66	1.93	0.0005	0.0076	LACTB	lactamase, beta
204234_s_at	8.11	7.17	1.93	0.0005	0.0076	ZNF195	zinc finger protein 195
219362_at	9.28	10.26	-1.98	0.0005	0.0076	NAA35	N(alpha)-acetyltransferase 35, NatC auxiliary subunit
225430_at	8.36	7.31	2.07	0.0005	0.0076	GATC	glutamyl-tRNA(Gln) amidotransferase, subunit C
225951_s_at	10.63	11.56	-1.91	0.0005	0.0076	LINC01578	long intergenic non-protein coding RNA 1578
227917_at	6.62	5.68	1.91	0.0005	0.0076	LOC100506990	uncharacterized LOC100506990
235215_at	7.24	6.27	1.95	0.0005	0.0076	ERCC4	excision repair cross-complementation group 4
210691_s_at	10.78	9.76	2.02	0.0005	0.0076	CACYBP	calcyclin binding protein
227489_at	7.59	8.53	-1.92	0.0005	0.0076	SMURF2	SMAD specific E3 ubiquitin protein ligase 2
229255_x_at	7.52	8.56	-2.06	0.0005	0.0076	GOSR2	golgi SNAP receptor complex member 2
202756_s_at	9.29	8.26	2.04	0.0005	0.0076	GPC1	glypican 1
212399_s_at	9.93	10.86	-1.92	0.0005	0.0076	VGLL4	vestigial-like family member 4
214838_at	8.77	7.81	1.94	0.0005	0.0076	SFT2D2	SFT2 domain containing 2
224478_s_at	10.15	9.05	2.14	0.0005	0.0076	C7orf50	chromosome 7 open reading frame 50
218039_at	10.73	9.36	2.6	0.0005	0.0077	NUSAP1	nucleolar and spindle associated protein 1
235333_at	5.49	3.92	2.97	0.0005	0.0077	B4GALT6	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 6
242812_at	6.22	7.33	-2.16	0.0005	0.0077	HCG18	HLA complex group 18 (non-protein coding)
226398_s_at	8.42	9.36	-1.92	0.0005	0.0077	FRA10AC1	fragile site, folic acid type, rare, fra(10)(q23.3) or fra(10)(q24.2) candidate 1
233851_s_at	7.37	6.44	1.91	0.0005	0.0077	TOR3A	torsin family 3, member A
222538_s_at	7.08	6.14	1.91	0.0005	0.0077	APPL1	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1
57539_at	8.25	7.13	2.17	0.0005	0.0077	ZGPAT	zinc finger, CCCH-type with G-patch domain
204455_at	6.86	8.09	-2.35	0.0005	0.0077	DST	dystonin
219734_at	8.6	7.27	2.5	0.0005	0.0077	SIDT1	SID1 transmembrane family, member 1
225559_at	8.32	9.28	-1.94	0.0005	0.0077	CCDC174	coiled-coil domain containing 174
206219_s_at	7.28	8.23	-1.92	0.0005	0.0077	VAV1	vav 1 guanine nucleotide exchange factor
201503_at	11.07	10.12	1.93	0.0005	0.0077	G3BP1	GTPase activating protein (SH3 domain) binding protein 1
211711_s_at	8.91	9.95	-2.05	0.0005	0.0077	PTEN	phosphatase and tensin homolog
214782_at	5.08	6.01	-1.91	0.0005	0.0077	CTTN	cortactin
217938_s_at	12.31	13.25	-1.91	0.0005	0.0077	KCMF1	potassium channel modulatory factor 1
218858_at	9.41	10.35	-1.91	0.0005	0.0077	DEPTOR	DEP domain containing MTOR-interacting protein
224036_s_at	8.1	7.16	1.92	0.0005	0.0077	LMBR1	limb development membrane protein 1
240317_at	6.81	5.83	1.97	0.0005	0.0077	PCDHB4	protocadherin beta 4
208994_s_at	8.81	7.78	2.04	0.0005	0.0077	PPIG	peptidylprolyl isomerase G (cyclophilin G)
211376_s_at	8.43	7.41	2.03	0.0005	0.0077	NSMCE4A	NSE4 homolog A, SMC5-SMC6 complex component
200965_s_at	8.14	9.13	-1.99	0.0005	0.0077	ABLIM1	actin binding LIM protein 1
218105_s_at	9.33	8.39	1.92	0.0005	0.0077	MRPL4	mitochondrial ribosomal protein L4
224233_s_at	8.14	9.16	-2.02	0.0005	0.0077	MSTO1	misato 1, mitochondrial distribution and morphology regulator
220311_at	8.05	7.02	2.05	0.0005	0.0077	N6AMT1	N-6 adenine-specific DNA methyltransferase 1 (putative)
223134_at	7.61	8.81	-2.29	0.0005	0.0077	BBX	bobby sox homolog (Drosophila)
235392_at	7.18	6.01	2.24	0.0005	0.0077		
218296_x_at	8.59	9.59	-2	0.0005	0.0077	MSTO1; MSTO2P	misato 1, mitochondrial distribution and morphology regulator; misato family member 2, pseudogene
232067_at	5.75	4.81	1.91	0.0005	0.0077	FAXC	failed axon connections homolog
203836_s_at	6.52	5.54	1.98	0.0005	0.0077	MAP3K5	mitogen-activated protein kinase kinase kinase 5
225748_at	9.36	8.38	1.98	0.0005	0.0077	LTV1	LTV1 ribosome biogenesis factor
235382_at	3.82	4.78	-1.94	0.0005	0.0077	LVRN	laeverin
218923_at	6.1	7.2	-2.16	0.0005	0.0077	CTBS	chitobiase, di-N-acetyl-
232095_at	8.35	7.33	2.03	0.0005	0.0077	SRGAP2B	SLIT-ROBO Rho GTPase activating protein 2B
239568_at	3.84	4.81	-1.96	0.0005	0.0077	PLEKHH2	pleckstrin homology domain containing, family H (with MyTH4 domain) member 2
213918_s_at	10.52	9.44	2.12	0.0005	0.0077	NIPBL	Nipped-B homolog (Drosophila)
207147_at	6	4.78	2.32	0.0005	0.0077	DLX2	distal-less homeobox 2
223203_at	9.79	10.72	-1.91	0.0005	0.0078	FAM156A; FAM156B	family with sequence similarity 156, member A; family with sequence similarity 156, member B
204454_at	11.14	10.2	1.91	0.0005	0.0078	LDOC1	leucine zipper, down-regulated in cancer 1
205543_at	7.98	8.91	-1.91	0.0005	0.0078	HSPA4L	heat shock 70kDa protein 4-like
222533_at	9.95	10.88	-1.9	0.0005	0.0078	CRBN	cereblon
224562_at	9.48	10.41	-1.91	0.0005	0.0078	WASF2	WAS protein family, member 2
226700_at	7.12	8.05	-1.91	0.0005	0.0078	U2AF1L4	U2 small nuclear RNA auxiliary factor 1-like 4
227165_at	10.23	9.21	2.02	0.0005	0.0078	SKA3	spindle and kinetochore associated complex subunit 3
224947_at	9.06	7.99	2.09	0.0005	0.0078	RNF26	ring finger protein 26
209186_at	10.48	11.41	-1.91	0.0005	0.0078	ATP2A2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2
209604_s_at	13.62	12.32	2.45	0.0005	0.0078	GATA3	GATA binding protein 3
210385_s_at	7.19	8.36	-2.24	0.0005	0.0078	ERAP1	endoplasmic reticulum aminopeptidase 1
203975_s_at	7.5	6.51	1.97	0.0005	0.0078	CHAF1A	chromatin assembly factor 1, subunit A (p150)
214061_at	8.67	7.67	2.01	0.0005	0.0078	TBC1D31	TBC1 domain family, member 31
202536_at	11.42	12.35	-1.9	0.0005	0.0078	CHMP2B	charged multivesicular body protein 2B
222309_at	7.25	8.21	-1.94	0.0005	0.0078	C6orf62	chromosome 6 open reading frame 62
231146_at	7.22	8.52	-2.46	0.0005	0.0078	FAM24B	family with sequence similarity 24, member B
212614_at	10.78	9.84	1.92	0.0005	0.0078	ARID5B	AT rich interactive domain 5B (MRF1-like)
218431_at	9.5	10.43	-1.9	0.0005	0.0078	VIPAS39	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog
226661_at	9.06	8.02	2.06	0.0005	0.0078	CDCA2	cell division cycle associated 2
231904_at	7.07	8.02	-1.93	0.0005	0.0078	U2AF1; U2AF1L5	U2 small nuclear RNA auxiliary factor 1; U2 small nuclear RNA auxiliary factor 1-like 5
1558292_s_at	8.76	7.83	1.91	0.0005	0.0078	PIGW	phosphatidylinositol glycan anchor biosynthesis class W
215044_s_at	8	8.96	-1.95	0.0005	0.0079	STAM2	signal transducing adaptor molecule (SH3 domain and ITAM motif) 2
221290_s_at	7.54	6.41	2.2	0.0005	0.0079	MUM1	melanoma associated antigen (mutated) 1
50374_at	10.18	9.22	1.95	0.0005	0.0079	OXLD1	oxidoreductase-like domain containing 1
225422_at	10.8	11.75	-1.93	0.0005	0.0079	CDC26	cell division cycle 26
229069_at	8.56	9.59	-2.05	0.0005	0.0079	SARNP	SAP domain containing ribonucleoprotein
244360_at	5.41	4.48	1.9	0.0005	0.0079		
227143_s_at	9.56	8.14	2.67	0.0005	0.0079	BID	BH3 interacting domain death agonist
225142_at	6.47	7.48	-2.01	0.0005	0.0079	KDM7A	lysine (K)-specific demethylase 7A
218541_s_at	4.7	3.7	1.99	0.0005	0.0079	C8orf4	chromosome 8 open reading frame 4
1554101_a_at	5.68	4.74	1.92	0.0005	0.0079	TMTC4	transmembrane and tetratricopeptide repeat containing 4
203439_s_at	11.4	12.38	-1.97	0.0005	0.0079	STC2	stanniocalcin 2
204162_at	9.72	7.94	3.43	0.0005	0.0079	NDC80	NDC80 kinetochore complex component
207507_s_at	11.94	10.88	2.08	0.0005	0.0079	ATP5G3	ATP synthase, H+ transporting, mitochondrial Fo complex subunit C3 (subunit 9)
212538_at	6.83	5.87	1.94	0.0005	0.0079	DOCK9	dedicator of cytokinesis 9
216548_x_at	9.48	8.52	1.94	0.0005	0.0079	HMGB3P1	high mobility group box 3 pseudogene 1
205633_s_at	9.37	10.29	-1.9	0.0005	0.0079	ALAS1	5'-aminolevulinate synthase 1
206848_at	6.73	7.7	-1.96	0.0005	0.0079	COX20	COX20 cytochrome c oxidase assembly factor
226923_at	9.01	7.69	2.5	0.0005	0.0079	SCFD2	sec1 family domain containing 2
220319_s_at	8.33	9.41	-2.13	0.0005	0.0079	MYLIP	myosin regulatory light chain interacting protein
225671_at	7.8	8.87	-2.11	0.0005	0.0079	SPNS2	spinster homolog 2 (Drosophila)
220755_s_at	11.34	12.39	-2.07	0.0005	0.0079	C6orf48	chromosome 6 open reading frame 48
221767_x_at	12.25	13.24	-1.98	0.0005	0.0079	HDLBP	high density lipoprotein binding protein
203609_s_at	5.96	4.98	1.98	0.0005	0.0079	ALDH5A1	aldehyde dehydrogenase 5 family, member A1
223940_x_at	10.24	8.61	3.1	0.0005	0.0079	MALAT1	metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)
204252_at	10.49	9.57	1.9	0.0005	0.0079	CDK2	cyclin-dependent kinase 2
212390_at	6.73	7.66	-1.9	0.0005	0.0079	LOC100996724; PDE4DIP	phosphodiesterase 4D interacting protein-like; phosphodiesterase 4D interacting protein
214482_at	6.85	7.89	-2.07	0.0005	0.0079	ZBTB25	zinc finger and BTB domain containing 25
221123_x_at	7.12	8.86	-3.36	0.0005	0.0079	FBXO16; ZNF395	F-box protein 16; zinc finger protein 395
204521_at	8.04	9.43	-2.64	0.0006	0.0080	FAM216A	family with sequence similarity 216, member A
212789_at	9.29	8.37	1.9	0.0006	0.0080	NCAPD3	non-SMC condensin II complex subunit D3
204825_at	11.93	11	1.9	0.0006	0.0080	MELK	maternal embryonic leucine zipper kinase
236193_at	6.17	5.05	2.18	0.0006	0.0080	HIST1H2BC	histone cluster 1, H2bc
225152_at	10.61	11.53	-1.9	0.0006	0.0080	ZNF622	zinc finger protein 622
242688_at	5.11	6.29	-2.27	0.0006	0.0080		
225884_s_at	9.5	10.44	-1.92	0.0006	0.0080	GZF1	GDNF-inducible zinc finger protein 1
207178_s_at	5.96	6.96	-2.01	0.0006	0.0080	FRK	fyn-related Src family tyrosine kinase
213064_at	9.05	8.08	1.96	0.0006	0.0080	ZC3H14	zinc finger CCCH-type containing 14
204767_s_at	12.48	11.54	1.92	0.0006	0.0080	FEN1	flap structure-specific endonuclease 1
213237_at	9.02	8.06	1.94	0.0006	0.0080	KNOP1	lysine-rich nucleolar protein 1
220949_s_at	10.07	9.14	1.9	0.0006	0.0080	C7orf49	chromosome 7 open reading frame 49
228640_at	6.98	5.28	3.25	0.0006	0.0080	PCDH7	protocadherin 7
229517_at	6.84	8.16	-2.48	0.0006	0.0080	PTPDC1	protein tyrosine phosphatase domain containing 1
232513_x_at	6.22	7.15	-1.91	0.0006	0.0080	FAM209B	family with sequence similarity 209, member B
211949_s_at	8.23	7.07	2.23	0.0006	0.0080	NOLC1	nucleolar and coiled-body phosphoprotein 1
204824_at	10.02	8.79	2.34	0.0006	0.0080	ENDOG	endonuclease G
218146_at	10.12	11.05	-1.9	0.0006	0.0080	GLT8D1	glycosyltransferase 8 domain containing 1
228773_at	8.15	7.22	1.9	0.0006	0.0080	LOC100506100	uncharacterized LOC100506100
200988_s_at	6.62	5.38	2.36	0.0006	0.0080	PSME3	proteasome activator subunit 3
229304_s_at	7.41	6.34	2.1	0.0006	0.0080	CENPU	centromere protein U
223748_at	7.31	6.34	1.97	0.0006	0.0080	SLC4A11	solute carrier family 4, sodium borate transporter, member 11
212281_s_at	11.8	10.85	1.93	0.0006	0.0080	TMEM97	transmembrane protein 97
229894_s_at	6.77	7.71	-1.92	0.0006	0.0080	RAB43	RAB43, member RAS oncogene family
226406_at	9.12	10.04	-1.89	0.0006	0.0080	C18orf25	chromosome 18 open reading frame 25
223978_s_at	8.96	9.95	-1.98	0.0006	0.0080	CRLS1	cardiolipin synthase 1
228077_at	9.73	8.36	2.59	0.0006	0.0081	MRI1	methylthioribose-1-phosphate isomerase 1
209776_s_at	6.21	5.14	2.1	0.0006	0.0081	SLC19A1	solute carrier family 19 (folate transporter), member 1
222518_at	7.92	8.88	-1.95	0.0006	0.0081	ARFGEF2	ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited)
226157_at	7.41	6.32	2.14	0.0006	0.0081	TFDP2	transcription factor Dp-2 (E2F dimerization partner 2)
201802_at	8.83	7.7	2.19	0.0006	0.0081	SLC29A1	solute carrier family 29 (equilibrative nucleoside transporter), member 1
226163_at	8.82	7.9	1.89	0.0006	0.0081	SYNGAP1; ZBTB9	synaptic Ras GTPase activating protein 1; zinc finger and BTB domain containing 9
223000_s_at	11.87	12.81	-1.92	0.0006	0.0081	F11R	F11 receptor
243704_at	6.71	5.58	2.2	0.0006	0.0081	GPATCH2	G-patch domain containing 2
201469_s_at	7.15	8.09	-1.92	0.0006	0.0081	SHC1	SHC (Src homology 2 domain containing) transforming protein 1
218310_at	9.59	10.54	-1.93	0.0006	0.0081	RABGEF1	RAB guanine nucleotide exchange factor (GEF) 1
218619_s_at	9.14	8.2	1.93	0.0006	0.0081	SUV39H1	suppressor of variegation 3-9 homolog 1 (Drosophila)
230179_at	6.6	5.22	2.62	0.0006	0.0081	LOC285812	uncharacterized LOC285812
235589_s_at	9.29	10.22	-1.91	0.0006	0.0081		
235391_at	8.23	7.09	2.2	0.0006	0.0081	FAM92A1	family with sequence similarity 92, member A1
203983_at	9.31	10.29	-1.97	0.0006	0.0081	TSNAX	translin-associated factor X
235026_at	9.14	8.2	1.92	0.0006	0.0081	C12orf66	chromosome 12 open reading frame 66
211202_s_at	10.98	12.03	-2.07	0.0006	0.0081	KDM5B	lysine (K)-specific demethylase 5B
238130_at	7.2	6.12	2.12	0.0006	0.0081	NFATC2IP	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein
224874_at	9.22	10.16	-1.93	0.0006	0.0081	POLR1D	polymerase (RNA) I polypeptide D
201179_s_at	10.1	11.1	-2	0.0006	0.0081	GNAI3	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 3
204835_at	8.92	7.91	2.02	0.0006	0.0081	POLA1	polymerase (DNA directed), alpha 1, catalytic subunit
233814_at	7.67	6.75	1.9	0.0006	0.0081	EFNA5	ephrin-A5
235151_at	4.72	3.78	1.92	0.0006	0.0081	LOC283357	uncharacterized LOC283357
234302_s_at	10.86	11.95	-2.13	0.0006	0.0081	ALKBH5	alkB homolog 5, RNA demethylase
205527_s_at	8.45	7.53	1.9	0.0006	0.0081	GEMIN4	gem nuclear organelle associated protein 4
225300_at	9.14	7.96	2.25	0.0006	0.0081	KNSTRN	kinetochore-localized astrin/SPAG5 binding protein
1555151_s_at	5.69	6.61	-1.89	0.0006	0.0081	TDH	L-threonine dehydrogenase (pseudogene)
241730_at	4.95	6.14	-2.28	0.0006	0.0081	MYNN	myoneurin
218191_s_at	9.51	10.61	-2.15	0.0006	0.0081	LMBRD1	LMBR1 domain containing 1
232244_at	7.29	6.13	2.24	0.0006	0.0082	KIAA1161	KIAA1161
221869_at	7.44	6.19	2.38	0.0006	0.0082	UCKL1; ZNF512B	uridine-cytidine kinase 1-like 1; zinc finger protein 512B
243691_at	5.26	6.28	-2.03	0.0006	0.0082		
229460_at	7.78	8.71	-1.91	0.0006	0.0082	FAM126B	family with sequence similarity 126, member B
218511_s_at	9.92	10.85	-1.89	0.0006	0.0082	PNPO	pyridoxamine 5'-phosphate oxidase
227712_at	7.85	6.62	2.34	0.0006	0.0082	LYRM2	LYR motif containing 2
233112_at	5.16	6.45	-2.44	0.0006	0.0082		
205139_s_at	7.24	6.29	1.93	0.0006	0.0082	UST	uronyl-2-sulfotransferase
235893_at	5.24	4.18	2.07	0.0006	0.0082		
234709_at	5.07	4.15	1.89	0.0006	0.0082	CAPN13	calpain 13
226572_at	8.3	9.23	-1.91	0.0006	0.0082	SOCS7	suppressor of cytokine signaling 7
210389_x_at	10.86	9.71	2.23	0.0006	0.0082	TUBD1	tubulin, delta 1
204595_s_at	10	11.03	-2.04	0.0006	0.0082	STC1	stanniocalcin 1
204669_s_at	8.42	9.35	-1.9	0.0006	0.0082	RNF24	ring finger protein 24
219395_at	10.09	9	2.12	0.0006	0.0082	ESRP2	epithelial splicing regulatory protein 2
227059_at	8.89	7.69	2.29	0.0006	0.0082	GPC6	glypican 6
244334_at	6.49	5.57	1.89	0.0006	0.0082	TRAM1L1	translocation associated membrane protein 1-like 1
228654_at	9.98	9.06	1.89	0.0006	0.0082	SPIN4	spindlin family, member 4
211110_s_at	6.18	5.26	1.89	0.0006	0.0082	AR	androgen receptor
223174_at	9.72	10.74	-2.02	0.0006	0.0083	BTBD10	BTB (POZ) domain containing 10
236994_at	4.73	5.65	-1.89	0.0006	0.0083	FBXL4	F-box and leucine-rich repeat protein 4
205278_at	5.67	6.87	-2.29	0.0006	0.0083	GAD1	glutamate decarboxylase 1
214765_s_at	8.51	7.47	2.06	0.0006	0.0083	NAAA	N-acylethanolamine acid amidase
208980_s_at	12.89	13.84	-1.93	0.0006	0.0083	UBC	ubiquitin C
203102_s_at	9.9	10.88	-1.98	0.0006	0.0083	MGAT2	mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase
218614_at	8.13	7.16	1.96	0.0006	0.0083	KIAA1551	KIAA1551
226722_at	7.26	5.95	2.47	0.0006	0.0083	FAM20C	family with sequence similarity 20, member C
201918_at	9.73	10.65	-1.9	0.0006	0.0083	SLC25A36	solute carrier family 25 (pyrimidine nucleotide carrier), member 36
226064_s_at	6.95	5.91	2.05	0.0006	0.0083	DGAT2	diacylglycerol O-acyltransferase 2
222163_s_at	8.98	8	1.97	0.0006	0.0084	SPATA5L1	spermatogenesis associated 5-like 1
228488_at	8.44	7.53	1.89	0.0006	0.0084	TBC1D16	TBC1 domain family, member 16
59625_at	8.32	9.47	-2.22	0.0006	0.0084	NOL3	nucleolar protein 3 (apoptosis repressor with CARD domain)
200816_s_at	9.1	8.07	2.04	0.0006	0.0084	PAFAH1B1	platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)
207076_s_at	10.63	11.59	-1.93	0.0006	0.0084	ASS1	argininosuccinate synthase 1
66053_at	7.84	6.57	2.41	0.0006	0.0084	HNRNPUL2; HNRNPUL2-BSCL2	heterogeneous nuclear ribonucleoprotein U-like 2; HNRNPUL2-BSCL2 readthrough (NMD candidate)
218539_at	10.77	11.71	-1.92	0.0006	0.0084	FBXO34	F-box protein 34
212111_at	8.8	9.71	-1.88	0.0006	0.0084	STX12	syntaxin 12
244062_at	6.26	7.57	-2.49	0.0006	0.0084	DAAM1	dishevelled associated activator of morphogenesis 1
204649_at	9.33	8.28	2.08	0.0006	0.0084	TROAP	trophinin associated protein
225760_at	6.72	7.72	-2	0.0006	0.0084	MYSM1	Myb-like, SWIRM and MPN domains 1
225487_at	7.31	8.24	-1.9	0.0006	0.0084	TMEM18	transmembrane protein 18
213531_s_at	10.8	11.71	-1.88	0.0006	0.0085	RAB3GAP1	RAB3 GTPase activating protein subunit 1 (catalytic)
201487_at	8.37	7.46	1.88	0.0006	0.0085	CTSC	cathepsin C
223282_at	7.62	6.71	1.89	0.0006	0.0085	TSHZ1	teashirt zinc finger homeobox 1
223364_s_at	7.6	6.65	1.93	0.0006	0.0085	DHX37	DEAH (Asp-Glu-Ala-His) box polypeptide 37
1568012_at	4.75	3.79	1.95	0.0006	0.0085	CLIP1	CAP-GLY domain containing linker protein 1
200707_at	9.08	8.03	2.06	0.0006	0.0085	PRKCSH	protein kinase C substrate 80K-H
201240_s_at	12.86	13.97	-2.15	0.0006	0.0085	SPCS2	signal peptidase complex subunit 2
204840_s_at	4.75	3.59	2.23	0.0006	0.0085	EEA1	early endosome antigen 1
229267_at	8.93	7.75	2.26	0.0006	0.0085	ANAPC1	anaphase promoting complex subunit 1
201795_at	10.6	9.62	1.98	0.0006	0.0085	LBR	lamin B receptor
202580_x_at	9.77	8.72	2.07	0.0006	0.0085	FOXM1	forkhead box M1
244653_at	5.49	4.58	1.88	0.0006	0.0085	SETD7	SET domain containing (lysine methyltransferase) 7
224326_s_at	8.88	7.91	1.96	0.0006	0.0085	PCGF6	polycomb group ring finger 6
202990_at	9.05	10.25	-2.3	0.0006	0.0085	PYGL	phosphorylase, glycogen, liver
212102_s_at	7.72	6.8	1.88	0.0006	0.0085	KPNA6	karyopherin alpha 6 (importin alpha 7)
212342_at	8.42	9.49	-2.1	0.0006	0.0085	YIPF6	Yip1 domain family member 6
215203_at	5.24	6.2	-1.93	0.0006	0.0085	GOLGA4	golgin A4
208763_s_at	9.82	10.74	-1.89	0.0006	0.0085	TSC22D3	TSC22 domain family, member 3
226548_at	8.79	7.8	2	0.0006	0.0085	SBK1	SH3 domain binding kinase 1
235067_at	6.78	8.03	-2.39	0.0006	0.0085	MKLN1	muskelin 1, intracellular mediator containing kelch motifs
209990_s_at	7.39	5.62	3.42	0.0006	0.0086	GABBR2	gamma-aminobutyric acid (GABA) B receptor, 2
223397_s_at	8.87	7.68	2.27	0.0006	0.0086	NIP7	NIP7, nucleolar pre-rRNA processing protein
244561_at	8.61	9.57	-1.94	0.0006	0.0086	SLC9A7	solute carrier family 9, subfamily A (NHE7, cation proton antiporter 7), member 7
223785_at	8.05	7.12	1.9	0.0006	0.0086	FANCI	Fanconi anemia complementation group I
209320_at	8.02	7.1	1.89	0.0006	0.0086	ADCY3	adenylate cyclase 3
210312_s_at	9.48	10.79	-2.48	0.0006	0.0086	IFT20	intraflagellar transport 20
